url,zipper,too_long,sequins_prob,bra_prob,too_short,low_cut
https://www.renttherunway.com/shop/designers/shoshanna/english_breakfast_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/shoshanna/lace_daria_dress,0.0,0.1364737753192625,0.0,0.38368034066871043,0.0663309091886847,0.0
https://www.renttherunway.com/shop/designers/slate__willow/blue_simonetta_gown,0.27444093705315886,0.0314998192968667,0.0,0.4176529028733946,0.031178691283694836,0.0
https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,0.0,0.12797146236057041,0.08514791939170804,0.2700955409966943,0.07023947135808266,0.020182567800902072
https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,0.019654467410632273,0.019154815574509772,0.507598329337698,0.053938870293643526,0.15576543115937966,0.015599186061036004
https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,0.1774941847807404,0.07157691351343304,0.0,0.1920461799196314,0.15701175536127895,0.016149986378144708
https://www.renttherunway.com/shop/designers/slate__willow/gold_garland_paisley_dress,0.20692353956199191,0.9582937486779086,0.0,0.8585916004663497,0.03102210524999179,0.4602127090817038
https://www.renttherunway.com/shop/designers/slate__willow/hunter_green_petal_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/slate__willow/mae_sequin_shift,0.03582334861503572,0.0030726417830674426,0.4650421189801581,0.03407514859471467,0.0635021695062372,0.05450706077738051
https://www.renttherunway.com/shop/designers/slate__willow/purple_lucie_dress,0.011122670043563234,0.013424061534882814,0.329183135444023,0.322463098752389,0.07180858581326646,0.33099168354954245
https://www.renttherunway.com/shop/designers/slate__willow/simonetta_gown,0.3114370272032698,0.22476091868406337,0.0,0.0,0.01106299470252338,0.0
https://www.renttherunway.com/shop/designers/solace_london/black_franklin_dress,0.1332226586416385,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/theia/black_matte_dress,0.0,0.1636870515817703,0.0,0.6862171290376395,0.04871586838935544,0.0054896201286628215
https://www.renttherunway.com/shop/designers/theia/deep_midnight_gown,0.0,0.21044703145023705,0.0005997193757203714,0.14260567536255808,0.026827581111940793,0.0
https://www.renttherunway.com/shop/designers/theia/edinburgh_gown,0.0,0.3439766952076685,0.0,0.20409880446767475,0.08957143401726055,0.008430598234844796
https://www.renttherunway.com/shop/designers/theia/graphic_gold_gown,0.0,0.04111696012638959,0.0,0.5164547005878556,0.0853882452667317,0.03786408202239604
https://www.renttherunway.com/shop/designers/theia/nailhead_dress,0.0,0.15739683859155218,0.0,0.0,0.015097876172435284,0.0
https://www.renttherunway.com/shop/designers/theia/poppy_off_shoulder_sheath,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/tracy_reese/fluttering_lace_sheath,0.0,0.0,0.0,0.0,0.5069490879568163,0.0
